std,type,big,middle,job,sex,age,money,count,mean_money
15-Jul,내국인 관광객,제주시,이도2동,의원,남,40대,1575100,88,17899
15-Jul,내국인 관광객,서귀포시,예래동,슈퍼 마켓,여,50대,301400,17,17729
15-Jul,내국인 관광객,제주시,용담2동,의원,여,40대,283100,16,17694
15-Jul,내국인 관광객,제주시,연동,기념품 점,여,20대,4768000,271,17594
15-Jul,내국인 관광객,제주시,노형동,기타음료식품,여,20대,262810,15,17521
15-Jul,내국인 관광객,서귀포시,성산읍,스넥,남,30대,7883100,453,17402
15-Jul,내국인 관광객,제주시,이도2동,기타음료식품,남,30대,486300,28,17368
15-Jul,내국인 관광객,서귀포시,대륜동,스넥,여,30대,364500,21,17357
15-Jul,내국인 관광객,제주시,애월읍,농축수산품,여,20대,6377750,368,17331
15-Jul,내국인 관광객,서귀포시,성산읍,의원,여,20대,311700,18,17317
15-Jul,내국인 관광객,서귀포시,성산읍,의원,남,40대,310700,18,17261
15-Jul,내국인 관광객,서귀포시,대륜동,기타음료식품,남,40대,654000,38,17211
15-Jul,내국인 관광객,서귀포시,성산읍,스넥,여,30대,6288400,366,17181
15-Jul,내국인 관광객,서귀포시,성산읍,기타음료식품,남,40대,1183710,69,17155
15-Jul,내국인 관광객,서귀포시,예래동,기념품 점,남,30대,940000,55,17091
15-Jul,내국인 관광객,제주시,삼도2동,슈퍼 마켓,여,30대,953040,56,17019
15-Jul,내국인 관광객,서귀포시,성산읍,기타음료식품,남,30대,1869610,110,16996
15-Jul,내국인 관광객,제주시,애월읍,농축수산품,남,20대,2402900,143,16803
15-Jul,내국인 관광객,제주시,삼도2동,의원,여,40대,335800,20,16790
15-Jul,내국인 관광객,제주시,삼도2동,슈퍼 마켓,남,50대,1708600,102,16751
15-Jul,내국인 관광객,서귀포시,성산읍,의원,여,30대,368100,22,16732
15-Jul,내국인 관광객,제주시,용담2동,슈퍼 마켓,남,50대,4065060,243,16729
15-Jul,내국인 관광객,제주시,연동,의원,남,30대,1037100,62,16727
15-Jul,내국인 관광객,서귀포시,남원읍,슈퍼 마켓,남,30대,2202510,132,16686
15-Jul,내국인 관광객,제주시,삼도2동,슈퍼 마켓,여,50대,766190,46,16656
15-Jul,내국인 관광객,서귀포시,성산읍,스넥,여,20대,8114700,492,16493
15-Jul,내국인 관광객,서귀포시,성산읍,정장(여성),남,30대,309500,19,16289
15-Jul,내국인 관광객,제주시,연동,의원,여,20대,553700,34,16285
15-Jul,내국인 관광객,제주시,연동,스넥,여,50대,1409500,87,16201
15-Jul,내국인 관광객,서귀포시,남원읍,스넥,남,50대,1239300,77,16095
15-Jul,내국인 관광객,서귀포시,성산읍,기타음료식품,남,50대,738750,46,16060
15-Jul,내국인 관광객,제주시,이도2동,약국,여,50대,1007200,63,15987
15-Jul,내국인 관광객,서귀포시,남원읍,슈퍼 마켓,여,30대,1422710,89,15986
15-Jul,내국인 관광객,서귀포시,대륜동,슈퍼 마켓,남,50대,1470600,92,15985
15-Jul,내국인 관광객,서귀포시,성산읍,슈퍼 마켓,여,30대,7987940,502,15912
15-Jul,내국인 관광객,제주시,용담2동,슈퍼 마켓,남,40대,4899300,308,15907
15-Jul,내국인 관광객,서귀포시,성산읍,기타음료식품,여,30대,1492120,94,15874
15-Jul,내국인 관광객,제주시,이도2동,의원,여,30대,1856800,117,15870
15-Jul,내국인 관광객,제주시,용담2동,슈퍼 마켓,여,30대,3380530,215,15723
15-Jul,내국인 관광객,제주시,용담2동,기타음료식품,남,30대,812800,52,15631
15-Jul,내국인 관광객,서귀포시,남원읍,슈퍼 마켓,남,20대,949520,61,15566
15-Jul,내국인 관광객,제주시,애월읍,슈퍼 마켓,남,30대,7093860,456,15557
15-Jul,내국인 관광객,서귀포시,성산읍,기념품 점,남,20대,1787500,115,15543
15-Jul,내국인 관광객,서귀포시,예래동,기타음료식품,남,40대,3463950,223,15533
15-Jul,내국인 관광객,서귀포시,예래동,기타음료식품,여,40대,2775330,179,15505
15-Jul,내국인 관광객,서귀포시,남원읍,약국,남,40대,248000,16,15500
15-Jul,내국인 관광객,제주시,용담2동,슈퍼 마켓,남,30대,4029320,261,15438
15-Jul,내국인 관광객,서귀포시,남원읍,스넥,남,40대,2021600,131,15432
15-Jul,내국인 관광객,제주시,연동,약국,남,40대,2216310,144,15391
15-Jul,내국인 관광객,서귀포시,대륜동,기타음료식품,여,30대,752500,49,15357
15-Jul,내국인 관광객,서귀포시,예래동,슈퍼 마켓,남,40대,1731110,113,15320
15-Jul,내국인 관광객,제주시,애월읍,슈퍼 마켓,여,20대,4340120,284,15282
15-Jul,내국인 관광객,제주시,애월읍,슈퍼 마켓,여,30대,5759220,377,15276
15-Jul,내국인 관광객,서귀포시,대륜동,기타음료식품,남,30대,379500,25,15180
15-Jul,내국인 관광객,서귀포시,대륜동,슈퍼 마켓,여,30대,1076130,71,15157
15-Jul,내국인 관광객,제주시,애월읍,스넥,남,20대,9533700,632,15085
15-Jul,내국인 관광객,서귀포시,남원읍,슈퍼 마켓,여,20대,927280,62,14956
15-Jul,내국인 관광객,제주시,노형동,약국,남,50대,1954960,131,14923
15-Jul,내국인 관광객,제주시,삼도2동,슈퍼 마켓,남,40대,2976230,200,14881
15-Jul,내국인 관광객,서귀포시,성산읍,슈퍼 마켓,남,30대,11689630,789,14816
15-Jul,내국인 관광객,서귀포시,예래동,슈퍼 마켓,남,30대,1121370,76,14755
15-Jul,내국인 관광객,제주시,연동,스넥,남,30대,7684100,522,14720
15-Jul,내국인 관광객,서귀포시,예래동,슈퍼 마켓,남,50대,953170,65,14664
15-Jul,내국인 관광객,서귀포시,대륜동,슈퍼 마켓,남,20대,613410,42,14605
15-Jul,내국인 관광객,제주시,애월읍,스넥,남,30대,19181900,1314,14598
15-Jul,내국인 관광객,제주시,노형동,기타음료식품,여,30대,275440,19,14497
15-Jul,내국인 관광객,서귀포시,남원읍,스포츠레져용품,여,40대,159300,11,14482
15-Jul,내국인 관광객,서귀포시,남원읍,스넥,여,50대,907300,63,14402
15-Jul,내국인 관광객,제주시,노형동,스넥,남,50대,2659950,185,14378
15-Jul,내국인 관광객,제주시,노형동,슈퍼 마켓,여,20대,5162510,361,14301
15-Jul,내국인 관광객,제주시,연동,약국,여,30대,3635870,257,14147
15-Jul,내국인 관광객,서귀포시,대륜동,기타음료식품,여,20대,310000,22,14091
15-Jul,내국인 관광객,제주시,애월읍,스넥,여,30대,19186700,1366,14046
15-Jul,내국인 관광객,제주시,노형동,약국,남,40대,3061760,218,14045
15-Jul,내국인 관광객,제주시,삼도2동,스넥,남,30대,421000,30,14033
15-Jul,내국인 관광객,제주시,삼도2동,스넥,남,40대,474500,34,13956
15-Jul,내국인 관광객,서귀포시,남원읍,스넥,여,40대,1464000,105,13943
15-Jul,내국인 관광객,제주시,연동,약국,남,50대,1641060,118,13907
15-Jul,내국인 관광객,제주시,이도2동,스넥,남,40대,3813300,275,13867
15-Jul,내국인 관광객,서귀포시,예래동,기타음료식품,여,50대,914400,66,13855
15-Jul,내국인 관광객,제주시,이도2동,스넥,남,50대,1754700,127,13817
15-Jul,내국인 관광객,제주시,노형동,약국,여,40대,2982410,216,13807
15-Jul,내국인 관광객,제주시,애월읍,스넥,여,20대,20306520,1474,13776
15-Jul,내국인 관광객,제주시,연동,슈퍼 마켓,남,30대,14146990,1035,13669
15-Jul,내국인 관광객,제주시,연동,슈퍼 마켓,여,20대,7389230,542,13633
15-Jul,내국인 관광객,서귀포시,예래동,기타음료식품,여,30대,2548950,187,13631
15-Jul,내국인 관광객,제주시,용담2동,기타음료식품,여,20대,422000,31,13613
15-Jul,내국인 관광객,제주시,노형동,슈퍼 마켓,남,20대,4076320,301,13543
15-Jul,내국인 관광객,서귀포시,성산읍,기타음료식품,여,50대,485780,36,13494
15-Jul,내국인 관광객,제주시,연동,스넥,남,20대,6455360,483,13365
15-Jul,내국인 관광객,서귀포시,성산읍,의원,여,40대,277400,21,13210
15-Jul,내국인 관광객,서귀포시,성산읍,슈퍼 마켓,여,20대,8030220,608,13208
15-Jul,내국인 관광객,제주시,연동,스넥,여,20대,11235700,852,13187
15-Jul,내국인 관광객,제주시,애월읍,기타음료식품,남,40대,263100,20,13155
15-Jul,내국인 관광객,제주시,노형동,약국,여,50대,1374900,105,13094
15-Jul,내국인 관광객,서귀포시,대륜동,의원,여,30대,221900,17,13053
15-Jul,내국인 관광객,제주시,이도2동,스넥,여,40대,1917700,147,13046
15-Jul,내국인 관광객,서귀포시,예래동,기타음료식품,남,30대,2360500,181,13041
15-Jul,내국인 관광객,서귀포시,성산읍,정장(여성),여,20대,221160,17,13009
15-Jul,내국인 관광객,서귀포시,남원읍,스넥,남,30대,3829600,295,12982
15-Jul,내국인 관광객,서귀포시,성산읍,기타음료식품,여,20대,1101240,85,12956
15-Jul,내국인 관광객,서귀포시,대륜동,약국,여,50대,256600,20,12830
15-Jul,내국인 관광객,제주시,이도2동,약국,여,30대,2433510,191,12741
15-Jul,내국인 관광객,제주시,이도2동,의원,남,30대,1284400,101,12717
15-Jul,내국인 관광객,제주시,노형동,스넥,남,40대,5240240,414,12658
15-Jul,내국인 관광객,서귀포시,남원읍,스넥,여,30대,4211800,335,12573
15-Jul,내국인 관광객,제주시,이도2동,스넥,남,30대,4714120,377,12504
15-Jul,내국인 관광객,제주시,애월읍,슈퍼 마켓,남,20대,2396280,192,12481
15-Jul,내국인 관광객,서귀포시,예래동,슈퍼 마켓,여,30대,324480,26,12480
15-Jul,내국인 관광객,서귀포시,남원읍,스포츠레져용품,여,30대,137050,11,12459
15-Jul,내국인 관광객,서귀포시,남원읍,스넥,남,20대,2797200,231,12109
15-Jul,내국인 관광객,제주시,삼도2동,슈퍼 마켓,남,30대,855310,71,12047
15-Jul,내국인 관광객,제주시,용담2동,슈퍼 마켓,여,20대,1455010,122,11926
15-Jul,내국인 관광객,제주시,노형동,스넥,여,40대,2980100,250,11920
15-Jul,내국인 관광객,서귀포시,성산읍,슈퍼 마켓,남,20대,6007260,505,11896
15-Jul,내국인 관광객,서귀포시,대륜동,슈퍼 마켓,여,20대,404290,34,11891
15-Jul,내국인 관광객,제주시,용담2동,기타음료식품,남,20대,426900,36,11858
15-Jul,내국인 관광객,제주시,이도2동,스넥,남,20대,3864800,329,11747
15-Jul,내국인 관광객,제주시,삼도2동,스넥,여,30대,258100,22,11732
15-Jul,내국인 관광객,제주시,이도2동,의원,남,50대,504200,43,11726
15-Jul,내국인 관광객,서귀포시,성산읍,의원,남,30대,328200,28,11721
15-Jul,내국인 관광객,제주시,용담2동,슈퍼 마켓,남,20대,1944620,169,11507
15-Jul,내국인 관광객,제주시,노형동,스넥,여,50대,1147850,100,11479
15-Jul,내국인 관광객,서귀포시,남원읍,스넥,여,20대,3923000,344,11404
15-Jul,내국인 관광객,제주시,이도2동,약국,남,40대,1248860,110,11353
15-Jul,내국인 관광객,제주시,연동,약국,여,20대,1947290,172,11321
15-Jul,내국인 관광객,서귀포시,성산읍,의원,여,50대,158500,14,11321
15-Jul,내국인 관광객,제주시,노형동,스넥,남,20대,5731250,510,11238
15-Jul,내국인 관광객,제주시,이도2동,스넥,여,50대,960600,86,11170
15-Jul,내국인 관광객,제주시,노형동,스넥,남,30대,7236620,650,11133
15-Jul,내국인 관광객,제주시,용담2동,스넥,남,40대,1769200,159,11127
15-Jul,내국인 관광객,제주시,노형동,약국,남,30대,2448500,221,11079
15-Jul,내국인 관광객,제주시,이도2동,스넥,여,30대,3980580,360,11057
15-Jul,내국인 관광객,제주시,이도2동,약국,여,20대,1382020,126,10968
15-Jul,내국인 관광객,제주시,노형동,약국,여,30대,3789230,346,10952
15-Jul,내국인 관광객,서귀포시,예래동,슈퍼 마켓,여,20대,631900,58,10895
15-Jul,내국인 관광객,제주시,용담2동,스넥,여,40대,1587600,146,10874
15-Jul,내국인 관광객,서귀포시,예래동,기타음료식품,여,20대,1993600,185,10776
15-Jul,내국인 관광객,서귀포시,성산읍,약국,여,40대,526450,49,10744
15-Jul,내국인 관광객,제주시,삼도2동,슈퍼 마켓,여,20대,816440,76,10743
15-Jul,내국인 관광객,서귀포시,예래동,기타음료식품,남,20대,1491550,139,10731
15-Jul,내국인 관광객,서귀포시,대륜동,약국,남,50대,431900,41,10534
15-Jul,내국인 관광객,서귀포시,성산읍,약국,남,50대,373600,36,10378
15-Jul,내국인 관광객,제주시,삼도2동,슈퍼 마켓,남,20대,474700,46,10320
15-Jul,내국인 관광객,제주시,용담2동,스넥,여,50대,713300,70,10190
15-Jul,내국인 관광객,제주시,노형동,스넥,여,30대,5264600,517,10183
15-Jul,내국인 관광객,제주시,삼도2동,약국,여,50대,232700,23,10117
15-Jul,내국인 관광객,제주시,용담2동,약국,여,50대,603600,60,10060
15-Jul,내국인 관광객,제주시,용담2동,스넥,남,30대,2004300,200,10022
15-Jul,내국인 관광객,제주시,노형동,스넥,여,20대,5291980,530,9985
15-Jul,내국인 관광객,제주시,삼도2동,의원,여,30대,207200,21,9867
15-Jul,내국인 관광객,제주시,이도2동,약국,남,20대,597590,61,9797
15-Jul,내국인 관광객,제주시,노형동,약국,남,20대,762800,78,9779
15-Jul,내국인 관광객,제주시,연동,약국,남,30대,1756340,180,9757
15-Jul,내국인 관광객,제주시,이도2동,스넥,여,20대,5248350,539,9737
15-Jul,내국인 관광객,서귀포시,남원읍,약국,남,50대,155400,16,9713
15-Jul,내국인 관광객,제주시,애월읍,약국,여,50대,181900,19,9574
15-Jul,내국인 관광객,제주시,이도2동,약국,남,30대,1664100,174,9564
15-Jul,내국인 관광객,제주시,용담2동,스넥,남,20대,1440420,152,9476
15-Jul,내국인 관광객,서귀포시,대륜동,기타음료식품,남,20대,217500,23,9457
15-Jul,내국인 관광객,제주시,애월읍,약국,남,50대,160700,17,9453
15-Jul,내국인 관광객,제주시,연동,약국,남,20대,1157070,123,9407
15-Jul,내국인 관광객,제주시,애월읍,약국,여,40대,205900,22,9359
15-Jul,내국인 관광객,제주시,삼도2동,스넥,남,20대,148700,16,9294
15-Jul,내국인 관광객,서귀포시,성산읍,기타음료식품,남,20대,1017740,110,9252
15-Jul,내국인 관광객,제주시,연동,기타음료식품,여,20대,302950,33,9180
15-Jul,내국인 관광객,제주시,용담2동,스넥,남,50대,820400,90,9116
15-Jul,내국인 관광객,제주시,연동,기타음료식품,여,30대,244200,27,9044
15-Jul,내국인 관광객,서귀포시,남원읍,스포츠레져용품,남,20대,90260,10,9026
15-Jul,내국인 관광객,제주시,애월읍,기타음료식품,남,30대,126000,14,9000
15-Jul,내국인 관광객,서귀포시,남원읍,스포츠레져용품,여,20대,89500,10,8950
15-Jul,내국인 관광객,제주시,용담2동,약국,남,50대,400100,45,8891
15-Jul,내국인 관광객,제주시,이도2동,의원,남,20대,265300,30,8843
15-Jul,내국인 관광객,서귀포시,대륜동,약국,남,40대,650200,74,8786
15-Jul,내국인 관광객,제주시,연동,슈퍼 마켓,남,20대,5316390,609,8730
15-Jul,내국인 관광객,서귀포시,대륜동,약국,여,40대,495300,58,8540
15-Jul,내국인 관광객,서귀포시,성산읍,약국,남,40대,455700,54,8439
15-Jul,내국인 관광객,제주시,용담2동,약국,남,40대,672200,80,8403
15-Jul,내국인 관광객,제주시,용담2동,스넥,여,30대,2092610,251,8337
15-Jul,내국인 관광객,서귀포시,예래동,슈퍼 마켓,남,20대,274700,33,8324
15-Jul,내국인 관광객,제주시,용담2동,약국,여,40대,548500,66,8311
15-Jul,내국인 관광객,제주시,애월읍,약국,남,40대,323600,39,8297
15-Jul,내국인 관광객,제주시,노형동,약국,여,20대,1632250,198,8244
15-Jul,내국인 관광객,제주시,용담2동,약국,남,30대,1144480,140,8175
15-Jul,내국인 관광객,제주시,삼도2동,스넥,여,20대,153900,19,8100
15-Jul,내국인 관광객,서귀포시,성산읍,약국,여,30대,782200,97,8064
15-Jul,내국인 관광객,제주시,애월읍,약국,여,30대,342100,43,7956
15-Jul,내국인 관광객,서귀포시,남원읍,의원,여,50대,117800,15,7853
15-Jul,내국인 관광객,제주시,삼도2동,약국,남,30대,305000,39,7821
